State,StateNum,Region,Lat,Long,Month,Month_Sin,Month_Cos,OutageStart,OutageEnd,OutageLength,Sum
New York,36,8,43.41936241,-74.96255405,5.863911290322581,0.5603883832882718,-0.8282299559153588,2016-05-27 18:45:00,2016-05-27 21:00:00,2.25,3782.0
New York,36,8,42.71103722,-73.50952678,5.890793010752688,0.5486757271998257,-0.8360352542696644,2016-05-28 14:45:00,2016-05-28 16:45:00,2.0,3246.333333333333
New York,36,8,42.25016297,-73.63186276,5.890793010752688,0.5486757271998257,-0.8360352542696644,2016-05-28 14:45:00,2016-05-28 16:30:00,1.75,2215.0
New York,36,8,42.81832249,-74.05833636,5.918346774193548,0.5365574671934765,-0.843863783082863,2016-05-29 11:15:00,2016-05-29 16:00:00,4.75,2306.05
New York,36,8,43.56091887,-73.84603737,5.921706989247312,0.5350719397746082,-0.8448064981200357,2016-05-29 13:45:00,2016-05-29 15:45:00,2.0,4234.555555555556
New York,36,8,44.11702035,-73.77248171,5.922043010752688,0.5349232958593682,-0.8449006258412589,2016-05-29 14:00:00,2016-05-29 16:15:00,2.25,2433.9
New York,36,8,42.91279676,-75.66993538,5.926075268817204,0.5331382786242899,-0.8460281176565759,2016-05-29 17:00:00,2016-05-29 22:30:00,5.5,1732.8260869565215
New York,36,8,43.0061269,-76.19460186,5.931115591397849,0.5309036660933208,-0.8474321786011384,2016-05-29 20:45:00,2016-05-29 23:15:00,2.5,9489.90909090909
New York,36,8,40.7721053,-73.97166722,5.945900537634409,0.5243275291412881,-0.8515166717009078,2016-05-30 07:45:00,2016-05-31 02:15:00,18.5,206.2933333333333
New York,36,8,42.59987237,-73.97341306,5.965725806451613,0.5154602815151231,-0.8569134718163497,2016-05-30 22:30:00,2016-05-31 00:15:00,1.75,2840.875
New York,36,8,43.66134129,-74.49745908,6.162152777777778,0.4247591076499971,-0.9053064124750128,2016-06-05 20:45:00,2016-06-06 00:00:00,3.25,1211.5
New York,36,8,41.76513375,-73.74303603,6.165625,0.4231125130726442,-0.9060771497402148,2016-06-05 23:15:00,2016-06-06 02:15:00,3.0,6547.307692307692
New York,36,8,40.85091824,-73.8615688,6.165625,0.4231125130726442,-0.9060771497402148,2016-06-05 23:15:00,2016-06-06 02:30:00,3.25,1779.142857142857
New York,36,8,43.24167426,-75.4358883,6.190972222222222,0.4110503514895871,-0.9116126417181186,2016-06-06 17:30:00,2016-06-06 19:30:00,2.0,1877.111111111111
New York,36,8,42.90217659,-74.43985937,6.264583333333333,0.3756177710305474,-0.9267746706109544,2016-06-08 22:30:00,2016-06-09 00:15:00,1.75,592.0
New York,36,8,42.81832249,-74.05833636,6.586111111111111,0.215019420527538,-0.976609773039366,2016-06-18 14:00:00,2016-06-18 16:15:00,2.25,4526.9
New York,36,8,43.56091887,-73.84603737,6.616666666666667,0.1993679344171972,-0.9799247046208296,2016-06-19 12:00:00,2016-06-19 14:15:00,2.25,3566.7
New York,36,8,42.59987237,-73.97341306,6.627430555555556,0.1938419817980249,-0.9810327650453956,2016-06-19 19:45:00,2016-06-20 00:45:00,5.0,2184.095238095238
New York,36,8,40.73761782,-73.58622623,6.6506944444444445,0.1818779918797216,-0.983321105270196,2016-06-20 12:30:00,2016-06-20 13:45:00,1.25,6366.166666666667
New York,36,8,43.0061269,-76.19460186,6.659027777777778,0.1775857264238122,-0.984105334692647,2016-06-20 18:30:00,2016-06-20 20:30:00,2.0,4994.555555555556
New York,36,8,43.66134129,-74.49745908,6.682291666666667,0.1655855166322409,-0.986195435338064,2016-06-21 11:15:00,2016-06-21 14:45:00,3.5,3244.4
New York,36,8,42.70226414,-78.2237766,6.682291666666667,0.1655855166322409,-0.986195435338064,2016-06-21 11:15:00,2016-06-21 13:00:00,1.75,1525.375
New York,36,8,43.11377432,-74.42194258,6.682291666666667,0.1655855166322409,-0.986195435338064,2016-06-21 11:15:00,2016-06-21 16:00:00,4.75,2697.3
New York,36,8,42.58814833,-74.44200509,6.682638888888889,0.1654062185069339,-0.9862255233359336,2016-06-21 11:30:00,2016-06-21 17:00:00,5.5,1334.7826086956522
New York,36,8,42.59987237,-73.97341306,6.683333333333334,0.1650476058606776,-0.9862856015372314,2016-06-21 12:00:00,2016-06-21 13:30:00,1.5,1670.428571428571
New York,36,8,43.78465035,-75.44886742,6.684375,0.1645096459910922,-0.986375474338188,2016-06-21 12:45:00,2016-06-21 14:45:00,2.0,613.3333333333334
New York,36,8,40.7721053,-73.97166722,6.7375,0.137012341681968,-0.9905693404435773,2016-06-23 03:00:00,2016-06-23 08:15:00,5.25,220.45454545454547
New York,36,8,42.72855751,-77.77517835,6.761458333333334,0.1245756366205538,-0.9922101142200596,2016-06-23 20:15:00,2016-06-23 22:30:00,2.25,3484.1
New York,36,8,42.59987237,-73.97341306,6.847569444444445,0.0797277446502381,-0.9968166765925348,2016-06-26 10:15:00,2016-06-26 12:30:00,2.25,3183.6
New York,36,8,42.91811235,-76.55468471,6.854861111111111,0.0759214187204576,-0.9971138040261368,2016-06-26 15:30:00,2016-06-26 18:30:00,3.0,7417.076923076923
New York,36,8,44.04796973,-75.93125006,6.878819444444444,0.0634074251844606,-0.9979877245895749,2016-06-27 08:45:00,2016-06-27 11:00:00,2.25,2178.1
New York,36,8,44.59274379,-74.30395769,6.928125,0.0376247792462125,-0.9992919373169552,2016-06-28 20:15:00,2016-06-28 22:45:00,2.5,3307.181818181818
New York,36,8,42.59987237,-73.97341306,6.933680555555556,0.0347178017470908,-0.9993971554101252,2016-06-29 00:15:00,2016-06-29 02:15:00,2.0,1328.3333333333333
New York,36,8,42.49352629,-75.61144344,7.022513440860215,-0.0117877370660345,-0.9999305222138496,2016-07-01 16:45:00,2016-07-01 18:15:00,1.5,4682.428571428572
New York,36,8,42.63374775,-75.03243898,7.026545698924731,-0.0138988479236055,-0.9999034063480314,2016-07-01 19:45:00,2016-07-01 21:30:00,1.75,2834.75
New York,36,8,42.58814833,-74.44200509,7.026545698924731,-0.0138988479236055,-0.9999034063480314,2016-07-01 19:45:00,2016-07-01 21:15:00,1.5,784.0
New York,36,8,42.81832249,-74.05833636,7.02755376344086,-0.0144266163252001,-0.9998959309555198,2016-07-01 20:30:00,2016-07-02 00:30:00,4.0,4294.64705882353
New York,36,8,42.90217659,-74.43985937,7.037634408602151,-0.0197040550257868,-0.9998058562618748,2016-07-02 04:00:00,2016-07-02 05:15:00,1.25,682.0
New York,36,8,42.25016297,-73.63186276,7.061491935483871,-0.0321915395443682,-0.9994817180828088,2016-07-02 21:45:00,2016-07-03 00:00:00,2.25,2219.4
New York,36,8,42.59987237,-73.97341306,7.078293010752688,-0.0409826436370095,-0.9991598585414256,2016-07-03 10:15:00,2016-07-03 12:00:00,1.75,2252.375
New York,36,8,42.59987237,-73.97341306,7.131048387096774,-0.0685629434119409,-0.9976467926028184,2016-07-05 01:30:00,2016-07-05 03:30:00,2.0,3079.4444444444443
New York,36,8,42.27638026,-74.12279549,7.131048387096774,-0.0685629434119409,-0.9976467926028184,2016-07-05 01:30:00,2016-07-05 03:30:00,2.0,3874.777777777778
New York,36,8,42.59987237,-73.97341306,7.160954301075269,-0.0841757513241082,-0.9964509234724116,2016-07-05 23:45:00,2016-07-06 01:00:00,1.25,2653.5
New York,36,8,42.90217659,-74.43985937,7.261088709677419,-0.1362803232408779,-0.9906703152398189,2016-07-09 02:15:00,2016-07-09 03:30:00,1.25,1415.0
New York,36,8,43.11377432,-74.42194258,7.272177419354839,-0.1420298602594332,-0.9898623736634734,2016-07-09 10:30:00,2016-07-09 12:30:00,2.0,1143.2222222222222
New York,36,8,43.0061269,-76.19460186,7.301747311827957,-0.1573380259599749,-0.9875448068756264,2016-07-10 08:30:00,2016-07-10 10:00:00,1.5,3839.714285714286
New York,36,8,43.41936241,-74.96255405,7.405577956989247,-0.2107675890990362,-0.9775362005498208,2016-07-13 13:45:00,2016-07-13 16:15:00,2.5,1383.2727272727273
New York,36,8,42.91279676,-75.66993538,7.417002688172043,-0.2166113805449122,-0.976257911526676,2016-07-13 22:15:00,2016-07-13 23:45:00,1.5,1954.571428571429
New York,36,8,43.20013175,-78.7453209,7.427083333333333,-0.2217612369319573,-0.9751009967149088,2016-07-14 05:45:00,2016-07-14 08:30:00,2.75,5233.916666666667
New York,36,8,43.56091887,-73.84603737,7.447916666666667,-0.2323845341354342,-0.9726239912189384,2016-07-14 21:15:00,2016-07-14 22:45:00,1.5,2022.7142857142856
New York,36,8,42.39369114,-76.8749143,7.459005376344086,-0.2380276743233486,-0.9712583725539862,2016-07-15 05:30:00,2016-07-15 09:30:00,4.0,1082.0
New York,36,8,43.11377432,-74.42194258,7.480510752688172,-0.2489489059620093,-0.9685166194858602,2016-07-15 21:30:00,2016-07-16 03:30:00,6.0,1621.8
New York,36,8,40.7721053,-73.97166722,7.512768817204301,-0.2652711386152672,-0.9641738551826428,2016-07-16 21:30:00,2016-07-16 23:15:00,1.75,123.0
New York,36,8,41.888126,-74.25878826,7.520161290322581,-0.2690011600982398,-0.9631398527035424,2016-07-17 03:00:00,2016-07-17 07:00:00,4.0,4673.470588235294
New York,36,8,42.49352629,-75.61144344,7.547379032258064,-0.2826992553124622,-0.959208596211366,2016-07-17 23:15:00,2016-07-18 05:30:00,6.25,2844.6153846153848
New York,36,8,40.85091824,-73.8615688,7.55241935483871,-0.2852297217541857,-0.9584591831831076,2016-07-18 03:00:00,2016-07-18 04:15:00,1.25,1343.8333333333333
New York,36,8,41.42650368,-73.74940843,7.575604838709677,-0.2968440080475309,-0.9549259839831972,2016-07-18 20:15:00,2016-07-19 01:15:00,5.0,6423.238095238095
New York,36,8,42.59514578,-76.07049311,7.575604838709677,-0.2968440080475309,-0.9549259839831972,2016-07-18 20:15:00,2016-07-18 21:30:00,1.25,1357.0
New York,36,8,40.58183643,-74.15390987,7.576948924731183,-0.297515974906243,-0.9547168400502778,2016-07-18 21:15:00,2016-07-18 23:00:00,1.75,3607.0
New York,36,8,40.7721053,-73.97166722,7.576948924731183,-0.297515974906243,-0.9547168400502778,2016-07-18 21:15:00,2016-07-19 04:00:00,6.75,549.3928571428571
New York,36,8,40.85091824,-73.8615688,7.584341397849462,-0.3012091497582769,-0.9535580989650791,2016-07-19 02:45:00,2016-07-19 05:00:00,2.25,2385.1
New York,36,8,43.66134129,-74.49745908,7.703629032258064,-0.36014125075661,-0.9328977862035394,2016-07-22 19:30:00,2016-07-22 23:30:00,4.0,1282.2941176470588
New York,36,8,40.85091824,-73.8615688,7.711693548387097,-0.3640772553016019,-0.9313687519839026,2016-07-23 01:30:00,2016-07-23 03:15:00,1.75,2057.25
New York,36,8,43.24167426,-75.4358883,7.740255376344086,-0.3779645859857923,-0.9258200536500538,2016-07-23 22:45:00,2016-07-24 03:00:00,4.25,2608.6666666666665
